行ID,文書ID,文書内ID,anotation1,anotation2,文,サービス,立地,部屋,設備・アメニティー,風呂,食事,その他
2936,582,4,p,p,徳島出張の第一候補のホテルです。,,,,,,,1
,,,,,,,,,,,,
2937,583,1,p,p,コストパフォーマンスからしたらベストと言えると思います。,,,,,,,1
2938,583,2,o,Z,この価格で内容がこれなら文句を言っては罰が当たります。,,,,,,,1
2939,583,3,Z,Z,内容重視ならそれなりの処へ行けば良いのですから。,,,,,,,1
,,,,,,,,,,,,
2940,584,1,Z,Z,会社に近く重宝しています。,,1,,,,,
2941,584,2,Z,Z,今後も利用しますのでよろしくお願いします。,,,,,,,1
,,,,,,,,,,,,
2942,585,1,p,p,関空からのフライトの為、初めて使用させて頂きましたが、朝食もおいしいし、タオル等も綺麗で使いやすかったです。,,,,1,,1,
2943,585,2,p,p,部屋ももちろん綺麗でした。,,,1,,,,
2944,585,3,p,p,２階にはコンビニも併設しており、また利用させて頂きます。,1,,,,,,
,,,,,,,,,,,,
2945,586,1,p,p,非常に便がよく、動きやすい立地でした。,,1,,,,,
2946,586,2,p,p,部屋も夜景がキレイで良かったです。,,,1,,,,
,,,,,,,,,,,,
2947,587,1,p,p,施設はとってもキレイで、スタッフもとても丁寧に対応して頂き、また仙台に行った時はぜひ使わせて頂きたいと思います。,1,,,,,,
2948,587,2,p,p,隣接のお風呂も、健美効炉といって、岩盤浴のようなものも入り放題でとってもお得なホテルでした。,,,,,1,,
,,,,,,,,,,,,
2949,588,1,p,p,ホテルの方々の対応に大満足です。,1,,,,,,
2950,588,2,Z,Z,TDLに遊びに行き風邪を引いてしまい高熱が出てしまいました。,,,,,,,1
2951,588,3,p,p,すぐに救急病院を紹介していただき、食事や看護グッズも用意してもらいました。,1,,,,,,
2952,588,4,p,p,またホテルの部屋も広くて使いやすくお風呂も大きな浴槽に嫁も喜んでいました。,,,1,,1,,
2953,588,5,Z,o,次に泊まる時は自分も元気な身体で是非満喫したいです。,,,,,,,1
,,,,,,,,,,,,
2954,589,1,p,p,いつも快適に利用させていただいています。,,,,,,,1
2955,589,2,p,p,熊本に来られる方に勧めていますが、皆リピーターになってます。,,,,,,,1
2956,589,3,p,p,快適さは熊本でトップだと思います。,,,,,,,1
,,,,,,,,,,,,
2957,590,1,Z,Z,両親が京都に遊びに行くというので、いつも世話になっている御礼をかねてプレゼントしました。,,,,,,,1
2958,590,2,p,p,駅から近く、大浴場のあるホテルがいいということで、さがしました。,,1,,,1,,
2959,590,3,p,p,駅から近かったんで楽やった、風呂が良かったと喜んでおりました。,,1,,,1,,
,,,,,,,,,,,,
2960,591,1,Z,Z,毎年この時期に利用しています。,,,,,,,1
2961,591,2,p,p,なんといっても、部屋から見える景色何度見ても飽きず最高です！,,1,1,,,,
2962,591,3,p,p,フロントの方をはじめ、スタッフの方の対応も気持ちよくて、思わずまた利用しようと思う程です。,1,,,,,,
2963,591,4,p,p,また、利用プランが２時まで使用可能だったため、時間に余裕を持ってチェックアウトすることができました。,1,,,,,,
2964,591,5,Z,Z,また福岡に出かける機会があれば、使いたいと思います。,,,,,,,1
,,,,,,,,,,,,
2965,592,1,p,p,お部屋の雰囲気、清潔さ、どれも満足しています。,,,1,,,,
2966,592,2,Z,Z,これからも機会があれば利用したいと思います。,,,,,,,1
2967,592,3,p,Z,禁煙ルームが空いていなかったのですが、オープンしてそんなに期間がたっていないのと、空気清浄機のおかげで喫煙ルームでも苦になりませんでした♪,,,1,,,,
,,,,,,,,,,,,
2968,593,1,p,p,いつも快適に過ごさせてもらってます。,,,,,,,1
2969,593,2,p,p,前回指摘させてもらったカーテンの臭いは、今回全く気になりませんでした。,,,1,,,,
2970,593,3,Z,Z,次回は４月の第２週に利用させてもらいます。,,,,,,,1
,,,,,,,,,,,,
2971,594,1,Z,Z,いつもお世話になっております。,,,,,,,1
2972,594,2,Z,Z,金沢方面に出張の際はほとんどこちらを利用させていただいております。,,,,,,,1
2973,594,3,Z,Z,今後ともよろしくお願いします。,,,,,,,1
,,,,,,,,,,,,
2974,595,1,p,p,9:00までの朝食時に間に合わず遅れたのでもうダメかなと思い諦めかけていたのですが朝食会場のご年配の女性スタッフの方から「大丈夫ですよ、どうぞ沢山召し上がって下さいね、お寿司もありますよ〜」と遅れたにも関わらず朝から心優しい言葉と笑顔で対応をして頂き大変心地よい出発をさせて頂き感謝です。,1,,,,,1,
2975,595,2,p,p,本物のサービスを提供して頂けました。,1,,,,,,
2976,595,3,p,p,逆にこちらが遅れないようにしなければ！と思いました…こういうスタッフさんが増えていけば他のクオリティが高いだけに倉敷に敵なしの宿泊施設になれると思います。,1,,,,,,
2977,595,4,Z,Z,また宜しくお願いします,,,,,,,1
,,,,,,,,,,,,
2978,596,1,kp,p,連泊希望だったのに予約いっぱいで取れませんでしたがキャンセルのお部屋を取っておいてくださりフロントのスタッフは親切・丁寧でしたまた、予定変更になった際も対応良く、大変感謝しております掃除していただいた方のお心遣いも嬉しかったです４泊５日の長い間ありがとうございました,1,,,,,,
,,,,,,,,,,,,
2979,597,1,p,p,駅から近くて便利でした。,,1,,,,,
,,,,,,,,,,,,
2980,598,1,p,p,駅に近く、助かりました。,,1,,,,,
,,,,,,,,,,,,
2981,599,1,Z,Z,沖縄旅行の帰り長男の引っ越し準備のため家内と宿泊しました。,,,,,,,1
2982,599,2,p,p,ツイン利用者が少なかったのか二人で１万円のプランだったのにデラックスツインの部屋でした。,,,1,,,,
2983,599,3,p,p,超ラッキー。,,,,,,,1
,,,,,,,,,,,,
2984,600,1,Z,Z,帰省の休憩で一泊利用しました。,,,,,,,1
2985,600,2,p,p,大人２、子供２（小学生１、幼児１）での宿泊でしたが、ベッドも十分な広さで子供との添い寝でも問題なくゆっくり休めました。,,,1,,,,
2986,600,3,p,p,繁華街も近いのでお店もたくさんあり便利でした。,,1,,,,,
2987,600,4,p,p,値段も安くきれいなホテルでまた利用したいと思いました。,,,,,,,1
,,,,,,,,,,,,
2988,601,1,p,p,今回で２回目の利用でしたが、前回同様にフロントスタッフの応対がいいですね、気持ちよく過ごせました、ありがとうございました。,1,,,,,,
2989,601,2,Z,Z,次回も是非利用させていただきます。,,,,,,,1
,,,,,,,,,,,,
2990,602,1,Z,Z,友達３家族、子供を含め計１３人で利用させていただきました。,,,,,,,1
2991,602,2,Z,Z,今回は那須高原へスキーをするために訪れたのですが、大変悩んだのが宿泊施設でした那須高原はホテル、ペンションも数多く中々決められずにいました。,,,,,,,1
2992,602,3,Z,Z,が、当ペンションのクチコミを拝見し決定させていただきました。,,,,,,,1
2993,602,4,p,p,本当にクチコミにありました通りの大変すばらしいペンションでした。,,,,,,,1
2994,602,5,p,p,子供が多かったため他のお客様への配慮のためのお部屋設定、子供の食物アレルギーにも快く対応していただき本当にサービスが行き届いたペンションでした。,1,,,,,,
2995,602,6,p,p,施設内も大変綺麗で清潔な感じで、更にはとてもラブリーな感じのお部屋で気持ちよく過ごせました。,,,1,,,,
2996,602,7,p,p,料理もホームページに載っている通りで、よくホームページの写真は実物と異なることが多い印象あるのですが、全くそんなことはなく素晴らしい料理、及びデザートでした。,,,,,,1,
2997,602,8,p,p,立地的にも大変分かりやすい場所にあるので大変助かりました。,,1,,,,,
2998,602,9,p,Z,ぜひ機会がありましたらまた利用させていただきたいと思います。,,,,,,,1
,,,,,,,,,,,,
2999,603,1,p,o,ゆっくり休ませてもらいました。,,,,,,,1
,,,,,,,,,,,,
3000,604,1,p,p,高台にある宿の窓からは、川を挟んで温泉街が遠望できる。,,1,1,,,,
3001,604,2,p,p,盛りは過ぎていたが、散在する紅葉を眺めながら、吹き渡る秋風の音を露天風呂で楽しむ事が出来た。,,,,,1,,
3002,604,3,p,p,観光客の多い鳴子駅の雑踏に悩まされる事も無く、鳴子御殿湯と言う、面白い名の無人駅から、歩いても7〜8分というアクセスの良さも気に入った点である。,,1,,,,,
,,,,,,,,,,,,
3003,605,1,p,p,きれいです,,,,,,,1
,,,,,,,,,,,,
3004,606,1,p,p,近くにコンビニがあるのが良かった。,,1,,,,,
,,,,,,,,,,,,
3005,607,1,Z,Z,１１月７日（土）に家族（大人２人・小学生１人）で宿泊しました。,,,,,,,1
3006,607,2,p,p,以前ひたちなかには宿泊したことがありましたが、今回の方が朝食が美味しかったです。,,,,,,1,
3007,607,3,Z,o,子供も珍しくおかわりしていました。,,,,,,1,
3008,607,4,p,p,またロフトについても子供が大変喜んでいました。,,,,,,,1
3009,607,5,p,p,金額から見ても大変満足です。,,,,,,,1
3010,607,6,p,p,自宅から車で２時間もかからない距離なので本当は宿泊する必要はないのですが、たまには気分転換に来るのもいいと思います。,,,,,,,1
3011,607,7,Z,Z,ありがとうございました。,,,,,,,1
3012,607,8,p,o,ＰＳ…近くにある寿司おんど（回転寿司）が、地元の店よりかなり美味しかったです。,,,,,,1,
,,,,,,,,,,,,
3013,608,1,p,p,禁煙フロアは８，９，１０階と眺望が良い。,1,,,1,,,
3014,608,2,p,p,到着時におしぼりサービスがあり、寒い夜などほっとする。,1,,,,,,
,,,,,,,,,,,,
3015,609,1,p,p,とても贅沢な時間をすごさせていただきました。,,,,,,,1
3016,609,2,Z,Z,今度は家族で泊まりたいと思います。,,,,,,,1
,,,,,,,,,,,,
3017,610,1,Z,Z,タイプがいろいろあるのでどの部屋に泊まるかで印象が違うと思います。,,,,,,,1
3018,610,2,p,p,駅から近いのでビジネスには便利です。,,1,,,,,
,,,,,,,,,,,,
3019,611,1,Z,Z,大浴場があるホテルしか泊まりません。,,,,,1,,
3020,611,2,Z,Z,出張の際のホテル選びは、一番最初に御社の空室情報を確認します。,,,,,,,1
3021,611,3,Z,Z,大阪支社はＯＡＰタワーにありますので、真っ先に大阪天満の御社ホテルに空室状況を確認します。,,1,,,,,
3022,611,4,p,p,また、大浴場付きであるのに手頃な宿泊料金が魅力です。,,,,,1,,
3023,611,5,y,o,早朝、東京に戻ることが多いので、新大阪にもあれば本当に助かります。,,,,,,,1
3024,611,6,p,p,肥後橋も新しく良いですね。,,,,,,,1
,,,,,,,,,,,,
3025,612,1,p,p,今回は海外からの帰りだったので、大浴場があって非常に有り難かったです。,,,,,1,,
3026,612,2,p,p,旅の疲れもしっかりとれました。,,,,,,,1
3027,612,3,p,p,宿泊後は都内の仕事もあったので、重い荷物を快く預かってもらえたことも有り難かったです。,1,,,,,,
,,,,,,,,,,,,
3028,613,1,p,p,当日に予約したのですが、お部屋のお風呂もよく貸切露天風呂もよく大満足です。,,,1,,1,,
3029,613,2,p,Z,ぜひまた行いたいと思いました。,,,,,,,1
,,,,,,,,,,,,
3030,614,1,Z,Z,１０月１４日に宿泊しました。,,,,,,,1
3031,614,2,p,p,先ず受付けの後藤さんは、大変ご懇切で丁寧なご対応で第一印象がとても良かった。,1,,,,,,
3032,614,3,p,p,食事は刺身定食・白峰定食・てんぷら定食を選びましたが、係の女性も楽しく十分に満足でした。,,,,,,1,
3033,614,4,p,p,特に朝食は眺望のいいレストランでのバイクングでしたが、メニューも豊富で煮物など大満足でした。,,,,,,1,
3034,614,5,p,p,かんぽの宿でも最上級でしょう、絶対にお勧めです。,,,,,,,1
,,,,,,,,,,,,
3035,615,1,p,p,レストランは特にランチはお得で美味しい。,,,,,,1,
3036,615,2,p,p,朝食も値段からは想像以上の豪華。,,,,,,1,
3037,615,3,p,p,また、職員さんは皆さん親切。,1,,,,,,
3038,615,4,e,e,ホテルの概観はまあ、立派とは言えませんが中は広々てます。,,,1,,,,
3039,615,5,p,p,全ての職員さんが、感じ良い事は何となくしあわせでした。,1,,,,,,
3040,615,6,p,Z,また、酒田方面の場合には必ず来ます。,,,,,,,1
,,,,,,,,,,,,
3041,616,1,Z,Z,東京出張時には毎回利用させて頂いています。,,,,,,,1
3042,616,2,p,p,駅と同じ建物なので移動が楽で本当に助かります。,,1,,,,,
,,,,,,,,,,,,
3043,617,1,p,p,全体的にすごくよかったです。,,,,,,,1
,,,,,,,,,,,,
3044,618,1,p,p,この価格での宿泊は十分満足です。,,,,,,,1
3045,618,2,p,p,ホテルとはまた違った気軽出来る雰囲気は気に入っています。,,,,,,,1
3046,618,3,p,Z,是非また利用したいと思っています。,,,,,,,1
,,,,,,,,,,,,
3047,619,1,p,p,駅前なのに、比較的安く泊まれてよかったです。,,1,,,,,
3048,619,2,p,p,周辺には飲食店も多いので素泊まりでいいかも…と思いました。,,1,,,,,
,,,,,,,,,,,,
3049,620,1,kp,e,宿泊する前は、お客様の声を読んで多少不安な点がありましたが、従業員の対応も良かった。,1,,,,,,
3050,620,2,p,p,部屋が入ってすぐ畳があり、奥にベットがある作りになっていて温泉に入った後も大変くつろぐ事が出来ました。,,,1,,1,,
3051,620,3,kp,e,温泉は、炭酸泉がチェックイン後に入浴した時は炭酸があまりなく、ただのお湯でしたが夜に入浴した時には炭酸がちゃんとあったので楽しむ事が出来ました。,,,,,1,,
3052,620,4,p,p,朝食も種類がいろいろあって良かった中で、特に釜で炊いたおこげ飯が美味しかったです。,,,,,,1,
3053,620,5,p,p,館内を作務衣とスリッパで移動できるのもリラックス出来て良かったです。,,,,1,,,
3054,620,6,Z,Z,また宿泊したいと思います。,,,,,,,1
,,,,,,,,,,,,
3055,621,1,Z,Z,出張でいつも利用しています。,,,,,,,1
3056,621,2,p,p,料金が手頃で、チェックアウトが１１時なので、ゆっくり休めてありがたいです。,,,,,,,1
